,x
34706_at,0.014652706
34707_at,-0.171847933
34708_at,0.255932233
34709_r_at,0.038113858
34710_r_at,0.033695296
34711_at,0.083137477
34712_at,-0.358574339
34713_at,-0.275017196
34714_at,-0.067120246
34715_at,-0.406981528
34716_at,0.086520305
34717_s_at,0.29874451
34718_at,-1.021758475
34719_at,-0.38990875
34720_at,0.008252881
34721_at,0.637540582
34722_at,-0.103652903
34723_at,0.010234201
34724_at,-0.145237007
34725_at,-0.187424214
34726_at,-0.361954913
34727_at,0.34371621
34728_g_at,0.41201761
34729_at,-0.086569141
34730_g_at,-0.040944141
34731_at,0.123817011
34732_at,0.160394792
34733_at,-0.067346104
34734_at,-0.023280295
34735_at,-0.275328776
34736_at,0.186419048
34737_at,0.055969435
34738_at,-0.121385273
34739_at,-0.758738746
34740_at,-0.2578307
34741_at,0.293833255
34742_at,0.053185853
34743_at,-0.021963515
34744_at,0.339643623
34745_at,-0.060734643
34746_at,-0.100102262
34747_at,-0.206603016
34748_at,0.10767424
34749_at,0.105310749
34750_r_at,-0.06344612
34751_at,-0.455742257
34752_at,-0.260260896
34753_at,0.23991201
34754_at,0.244526272
34755_at,0.012801188
34756_g_at,0.080075121
34757_at,-0.031277993
34758_at,0.197262192
34759_at,-0.056239417
34760_at,-0.192087423
34761_r_at,-0.373019573
34762_at,0.253163129
34763_at,-0.022350397
34764_at,0.309744363
34765_at,0.200295956
34766_r_at,-0.163213703
34767_at,-0.67518704
34768_at,-0.157679453
34769_at,-0.016996846
34770_at,0.364944754
34771_at,-0.129149275
34772_at,-0.185172906
34773_at,0.26166375
34774_at,0.031668747
34775_at,-0.018695893
34776_at,-0.330215948
34777_at,-1.220865272
34778_at,-0.489682349
34779_at,-0.116958834
34780_at,-0.487991594
34781_at,0.155361911
34782_at,-0.160049698
34783_s_at,0.170642139
34784_at,-0.112454425
34785_at,0.098907616
34786_at,-0.639130033
34787_at,0.204081773
34788_at,-0.123042805
34789_at,0.315731775
34790_at,0.157977004
34791_at,0.441782042
34792_at,-0.169463195
34793_s_at,-2.469937021
34794_r_at,-0.327377081
34795_at,-2.446486606
34796_at,-0.270260225
34797_at,-1.108699625
34798_at,0.237937676
34799_at,0.213024978
348_at,-0.045646754
34800_at,-1.375234223
34801_at,-0.247281229
34802_at,-1.336836566
34803_at,-0.093534094
34804_at,-0.27912447
34805_at,-0.002832634
34806_at,0.063527026
34807_at,0.183169024
34808_at,0.009642599
34809_at,-0.021662512
34810_at,0.086829303
34811_at,0.681687384
34812_at,0.14129824
34813_at,0.026605495
34814_at,0.289100423
34815_at,0.182391368
34816_at,0.202411845
34817_s_at,0.141633319
34818_at,-0.730086055
34819_at,-0.164632832
34820_at,-0.442058349
34821_at,0.189796731
34822_at,0.518579699
34823_at,0.031835103
34824_at,-0.133184548
34825_at,0.359527076
34826_at,0.041131972
34827_at,-0.337931249
34828_at,0.323234383
34829_at,0.453393611
34830_at,-0.325977746
34831_at,0.221629001
34832_s_at,-0.012091891
34833_at,-0.118857809
34834_at,-0.029497397
34835_at,-0.181021366
34836_at,-0.197463063
34837_at,-0.085857837
34838_at,0.003420215
34839_at,0.195908897
34840_at,-1.22712464
34841_at,0.070561392
34842_at,-1.39531933
34843_at,-0.115756599
34844_at,-0.126250886
34845_at,0.081172172
34846_at,0.068176819
34847_s_at,0.090356296
34848_at,-0.194404524
34849_at,0.376811897
34850_at,-0.132903388
34851_at,0.003480477
34852_g_at,0.235462968
34853_at,-0.737336767
34854_at,0.258219812
34855_at,0.040560975
34856_at,0.139534201
34857_at,0.043789636
34858_at,-0.151375846
34859_at,-0.383161505
34860_g_at,-0.573732745
34861_at,0.083670518
34862_at,-0.087841607
34863_s_at,0.07756307
34864_at,0.112683822
34865_at,0.632250779
34866_at,-0.457759037
34867_at,0.080842158
34868_at,0.281306024
34869_at,0.074042178
34870_at,0.163775022
34871_at,-0.143508034
34872_at,0.070522784
34873_at,-0.068253152
34874_at,-0.241365575
34875_r_at,0.200183939
34876_at,-0.179710555
34877_at,-0.263176786
34878_at,0.11600563
34879_at,0.174587844
34880_at,0.26323218
34881_at,0.266733759
34882_at,0.157691198
34883_at,0.166331626
34884_at,-1.672542942
34885_at,0.170897307
34886_at,-0.121278663
34887_at,-0.542836683
34888_at,-0.229183815
34889_at,-0.264770397
34890_at,-0.107529209
34891_at,0.208499292
34892_at,-0.285498142
34893_at,0.548809655
34894_r_at,0.008656806
34895_at,-0.232103866
34896_at,0.247100546
34897_at,0.120467865
34898_at,-0.554599455
34899_at,0.177336278
349_g_at,0.272215225
34900_at,0.085970741
34901_at,0.244691302
34902_at,0.07169776
34903_at,0.129293621
34904_at,0.217093115
34905_at,-0.060754789
34906_g_at,0.180542485
34907_at,0.070706518
34908_at,0.041765817
34909_at,-0.022993472
34910_s_at,0.148974692
34911_r_at,0.169316298
34912_at,0.164115489
34913_at,0.184309574
34914_at,0.014391506
34915_at,0.113643868
34916_s_at,0.194483156
34917_at,0.314374709
34918_at,0.181053369
34919_at,0.021428338
34920_at,0.052445921
34921_at,0.017277022
34922_at,-0.030813969
34923_at,0.23219759
34924_at,0.132338683
34925_at,0.049085326
34926_at,-0.180453679
34927_at,-0.388721314
34928_at,0.183457896
34929_at,0.447166443
34930_at,0.008004839
34931_at,0.276734902
34932_at,0.528798037
34933_at,0.081515565
34934_at,-0.015693564
34935_at,0.160505917
34936_at,-0.041723467
34937_at,0.320576647
34938_i_at,-0.406085094
34939_r_at,-0.029018749
34940_at,-0.03967507
34941_at,0.065872501
34942_at,-0.18433343
34943_at,0.179961981
34944_at,0.073800521
34945_at,0.008520916
34946_at,0.233520676
34947_at,-0.120554185
34948_at,0.088468249
34949_at,0.001023248
34950_at,-0.009352559
34951_at,0.025340788
34952_at,0.138447422
34953_i_at,0.109673146
34954_r_at,0.059331598
34955_at,0.145346735
34956_at,0.264807127
34957_at,-0.032514294
34958_at,0.050992498
34959_at,0.038173669
34960_g_at,-0.005851607
34961_at,0.030737494
34962_at,0.047879547
34963_at,0.101180493
34964_at,1.039246622
34965_at,0.086275269
34966_at,0.096104363
34967_at,-0.124594417
34968_at,0.088583734
34969_s_at,0.352371356
34970_r_at,0.174342037
34971_at,0.045013492
34972_s_at,0.049916951
34973_at,0.134651954
34974_at,0.236385129
34975_at,0.067817679
34976_at,0.555018479
34977_at,0.302002453
34978_g_at,0.030652349
34979_at,-0.038474144
34980_at,0.063258001
34981_at,0.172224234
34982_at,0.074538473
34983_at,0.312937635
34984_at,0.009627122
34985_at,0.005397073
34986_at,-0.076994332
34987_s_at,-0.110047718
34988_at,0.078555316
34989_at,0.030047285
34990_at,-0.062431379
34991_at,-0.000287062
34992_g_at,0.082516356
34993_at,0.105014943
34994_at,-0.112000408
34995_at,0.071844205
34996_at,0.088383173
34997_r_at,-0.07513276
34998_at,0.53470926
34999_at,0.190467997
350_at,-0.315537009
35000_at,-0.139622855
35001_at,0.1283036
35002_g_at,0.289199177
35003_at,0.046231337
35004_at,-0.780789351
35005_at,0.153757277
35006_at,0.322483692
35007_at,0.437373512
35008_at,0.042365214
35009_at,0.15853144
35010_at,0.303641372
35011_at,0.145164161
35012_at,0.215566074
35013_at,0.05053054
35014_at,-0.045798538
35015_at,0.220398207
35016_at,-0.351078125
35017_f_at,-0.770540628
35018_at,0.270329608
35019_at,0.315649662
35020_at,0.15876176
35021_at,0.046578177
35022_at,0.631083226
35023_at,0.180950483
35024_at,0.121405007
35025_at,0.179590741
35026_f_at,0.097651994
35027_at,-0.013249223
35028_at,-0.167277389
35029_at,0.376304955
35030_i_at,0.399453207
35031_r_at,0.052814418
35032_at,0.1624536
35033_at,-0.085443076
35034_at,0.09412026
35035_at,0.183707712
35036_at,0.251989718
35037_at,0.08676248
35038_at,0.116257757
35039_at,0.015066195
35040_at,0.082508162
35041_at,0.092411772
35042_at,0.184546767
35043_at,0.271171343
35044_i_at,0.011685375
35045_r_at,0.096336272
35046_at,-0.001839977
35047_at,0.165658218
35048_at,0.313211939
35049_g_at,-0.026978459
35050_at,-0.088456831
35051_at,0.197156712
35052_r_at,0.177529074
35053_at,0.183768865
35054_at,0.043330499
35055_at,0.206295623
35056_at,0.234672594
35057_at,-0.109210292
35058_at,0.184410555
35059_at,0.407119841
35060_at,0.173459186
35061_at,0.371614985
35062_at,0.148930859
35063_at,-0.205951107
35064_at,-0.018344233
35065_at,0.142560004
35066_g_at,0.198564006
35067_at,0.303993979
35068_at,0.081507011
35069_at,0.002205227
35070_at,0.24334389
35071_s_at,-0.033038671
35072_at,0.269001087
35073_at,0.153337682
35074_at,0.059962833
35075_at,0.359803971
35076_at,0.183584351
35077_at,0.121791395
35078_at,0.473025035
35079_at,0.085732797
35080_at,0.065274005
35081_at,0.072794914
35082_at,-0.156343245
35083_at,-0.012064312
35084_at,0.307848187
35085_r_at,0.111848183
35086_at,-0.028065554
35087_at,0.04713391
35088_at,0.251365363
35089_at,-0.001241963
35090_g_at,-0.039578828
35091_at,0.114693964
35092_at,0.131657545
35093_at,0.08663592
35094_f_at,0.038972412
35095_r_at,0.230979842
35096_at,0.140597618
35097_at,1.539412467
35098_at,0.223815916
35099_at,-0.187008869
351_f_at,0.316984533
35100_at,0.122606954
35101_at,0.096383056
35102_at,-0.167523549
35103_i_at,-0.031749072
35104_r_at,0.119939717
35105_at,0.066559188
35106_at,0.134269177
35107_at,0.198528449
35108_at,0.210517091
35109_at,0.080038606
35110_at,-0.010780806
35111_at,0.270973384
35112_at,0.01959393
35113_at,0.172574437
35114_at,0.20539752
35115_at,0.040933874
35116_at,0.178971008
35117_at,0.200983013
35118_at,-0.143834021
35119_at,0.128978456
35120_at,0.089034437
35121_at,-0.052829943
35122_at,0.144933477
35123_at,-0.13568272
35124_at,0.252732196
35125_at,0.182880942
35126_at,0.089348005
35127_at,1.214574905
35128_at,0.102367125
35129_at,0.324458163
35130_at,0.20687559
35131_at,0.266803589
35132_at,-0.010044529
35133_at,0.239315647
35134_at,-0.085908513
35135_at,0.103130866
35136_at,0.234225972
35137_at,0.09637251
35138_at,0.041414147
35139_at,-0.080418175
35140_at,0.304920959
35141_at,0.119288253
35142_at,-0.275394866
35143_at,0.18686683
35144_at,0.118149679
35145_at,-0.339168202
35146_at,-0.287234933
35147_at,-0.031788023
35148_at,0.114078826
35149_at,0.112664016
35150_at,0.035862805
35151_at,-0.173609329
35152_at,-0.031642122
35153_at,0.167466426
35154_at,-0.385179535
35155_at,-0.328889512
35156_at,0.151717357
35157_at,0.343853933
35158_at,-0.586965429
35159_at,0.429812572
35160_at,0.272051924
35161_at,0.091985587
35162_s_at,-0.135683136
35163_at,0.028524772
35164_at,-0.220537271
35165_at,-0.162731378
35166_at,-0.039221988
35167_at,0.436026527
35168_f_at,-1.046313806
35169_at,-0.203876405
35170_at,-0.065134622
35171_at,0.214960699
35172_at,0.689815813
35173_at,-0.123141762
35174_i_at,-0.668017269
35175_f_at,-0.064402642
35176_at,0.03152575
35177_at,0.321869401
35178_at,-0.000889695
35179_at,0.11324198
35180_at,0.247248833
35181_at,-0.020333991
35182_f_at,0.095547795
35183_at,0.301566964
35184_at,-0.135440661
35185_at,-0.201040837
35186_at,0.338087284
35187_at,-0.158215146
35188_at,-0.095141977
35189_at,0.348459788
35190_at,0.084876202
35191_at,0.114237328
35192_at,-0.267556538
35193_at,-0.916361068
35194_at,-0.466066301
35195_at,0.545184984
35196_at,0.055995069
35197_at,0.044008601
35198_at,0.242519101
35199_at,0.159370176
352_at,-0.085063804
35200_at,-0.733215954
35201_at,0.001425529
35202_at,0.04121121
35203_at,-0.133499618
35204_at,-0.124051429
35205_at,-0.069715152
35206_at,-0.144920811
35207_at,-0.245546336
35208_at,-0.000933218
35209_at,0.145180888
35210_at,-0.157090851
35211_at,-0.26339897
35212_at,0.049522441
35213_at,-0.082412093
35214_at,-0.79810119
35215_at,0.312943564
35216_at,-0.159875873
35217_at,-0.00659451
35218_at,0.5449838
35219_at,0.081482254
35220_at,-0.10333402
35221_at,-0.00815284
35222_at,-0.011925839
35223_at,0.008577305
35224_at,0.045000185
35225_at,-0.100573863
35226_at,0.104599314
35227_at,0.006227508
35228_at,-0.21414111
35229_at,0.089957157
35230_at,0.05773774
35231_at,0.127744441
35232_f_at,0.384217098
35233_r_at,0.493854382
35234_at,-0.398102367
35235_at,0.039707804
35236_g_at,-0.197809394
35237_at,0.000801997
35238_at,-0.395536114
35239_at,0.195907912
35240_at,0.151710343
35241_at,0.021309838
35242_at,-0.083090744
35243_at,-0.191116282
35244_at,-0.126297815
35245_at,-0.146901932
35246_at,0.098876253
35247_at,0.530611893
35248_at,0.207041685
35249_at,-0.238386905
35250_at,-0.02514124
35251_at,0.280163875
35252_at,-0.142784329
35253_at,0.235054354
35254_at,0.005192669
35255_at,-0.091047558
35256_at,0.216523823
35257_at,0.048243192
35258_f_at,-0.134475532
35259_s_at,-0.150046042
35260_at,0.034035233
35261_at,0.281778553
35262_at,-0.04590445
35263_at,0.254592853
35264_at,0.410183139
35265_at,-0.150740146
35266_at,-0.170389526
35267_g_at,-0.119091068
35268_at,-0.081519833
35269_at,0.098429832
35270_at,0.642361913
35271_at,0.33799887
35272_at,0.312382726
35273_at,0.104386091
35274_at,-0.314378732
35275_at,-0.41834552
35276_at,-0.318972001
35277_at,0.076630185
35278_at,0.135169526
35279_at,-0.135250112
35280_at,0.160134354
35281_at,0.113069036
35282_r_at,-0.218651294
35283_at,-0.134665271
35284_f_at,-0.060243989
35285_at,0.069863782
35286_r_at,0.10337745
35287_at,0.018578432
35288_at,-0.153291026
35289_at,-0.510654518
35290_at,-0.091276872
35291_at,0.521842263
35292_at,-0.02253014
35293_at,0.460554342
35294_at,0.476130619
35295_g_at,0.397194134
35296_at,0.24481275
35297_at,0.454765366
35298_at,0.11049289
35299_at,0.390771827
353_at,-0.174385557
35300_at,0.390198007
35301_at,0.424891855
35302_at,-0.108416078
35303_at,0.246526062
35304_at,-0.156333393
35305_at,0.016084847
35306_at,0.210972422
35307_at,0.319903241
35308_at,0.005004566
35309_at,-0.088029331
35310_at,0.246143384
35311_at,0.388282614
35312_at,-0.083367967
35313_at,-0.168943688
35314_at,-0.440933459
35315_at,-0.996322397
35316_at,-0.482268697
35317_at,-0.136782354
35318_at,0.256050616
35319_at,-0.134888863
35320_at,0.084747792
35321_at,0.0179034
35322_at,0.191630858
35323_at,0.230485825
35324_at,0.055485868
35325_at,-0.156545263
35326_at,0.039627843
35327_at,0.263035351
35328_at,0.121747635
35329_at,0.141937815
35330_at,0.629281789
35331_at,-0.101459806
35332_at,-2.483387564
35333_r_at,-0.046871383
35334_at,-0.157546139
35335_at,-0.250049302
35336_at,-0.258248251
35337_at,-0.066205401
35338_at,0.148215428
35339_at,-0.225889727
35340_at,-0.136134636
35341_at,-0.072969706
35342_at,-1.094259158
35343_at,0.457082278
35344_at,0.052384242
35345_at,0.121631487
35346_at,0.05499715
35347_at,-0.158639961
35348_at,0.82904324
35349_at,0.449521588
35350_at,-0.19627968
35351_at,0.057580404
35352_at,-0.835232217
35353_at,0.541751561
35354_at,-0.005579138
35355_at,0.370640185
35356_at,0.132257938
35357_at,0.081545182
35358_at,-0.104458519
35359_at,-0.136723135
35360_at,0.059020924
35361_at,-0.125547844
35362_at,-1.602162393
35363_at,-0.475425464
35364_at,0.430821625
35365_at,-0.091348397
35366_at,-1.423642751
35367_at,-2.029659519
35368_at,0.259559924
35369_at,-0.031765107
35370_at,0.194923839
35371_at,0.324789422
35372_r_at,-1.254918701
35373_at,-0.086362936
35374_at,-0.007286644
35375_at,0.014044262
35376_f_at,-0.030255647
35377_at,-0.023339459
35378_at,0.033455474
35379_at,0.034441884
35380_at,0.027581599
35381_at,-0.050471705
35382_at,-0.132625701
35383_at,0.091113046
35384_at,-0.053848474
35385_at,0.338075956
35386_at,0.20721791
35387_r_at,-0.085857583
35388_at,0.175787223
35389_s_at,0.039266896
35390_at,0.146140438
35391_at,0.239178833
35392_g_at,0.099518239
35393_at,-0.129625421
35394_at,-0.019926934
35395_at,0.105968355
35396_at,-0.474747732
35397_at,-0.26942936
35398_at,0.0404545
35399_at,-0.076064885
354_s_at,-0.196040206
35400_at,-0.138333949
35401_s_at,0.118673351
35402_at,-0.063425993
35403_at,-0.084583541
35404_at,0.265284344
35405_at,0.193282272
35406_at,0.057169292
35407_at,0.34024739
35408_i_at,-0.029085165
35409_r_at,0.067701033
35410_at,0.22288234
35411_at,-0.151176335
35412_at,0.024755459
35413_s_at,0.638291701
35414_s_at,-0.608738904
35415_at,-0.372452282
35416_at,-0.040765359
35417_at,0.141771409
35418_at,0.307084215
35419_g_at,0.237690434
35420_r_at,0.021651576
35421_at,0.062867761
35422_at,0.154708487
35423_at,0.292081093
35424_g_at,0.035510079
35425_at,-0.15241579
35426_at,-0.042537143
35427_at,0.139850594
35428_g_at,0.283890221
35429_at,-0.062832985
35430_at,-0.057132593
35431_g_at,-0.103828446
35432_at,-0.087544582
35433_s_at,0.093146016
35434_at,-0.044628725
35435_s_at,0.096700178
35436_at,0.431294675
35437_at,0.022107021
35438_at,-0.029702507
35439_at,0.526474775
35440_g_at,0.185103908
35441_at,0.047886649
35442_at,0.094769555
35443_at,-0.1708323
35444_at,0.131358207
35445_at,0.073850292
35446_at,0.10064401
35447_s_at,0.265475895
35448_at,0.031799561
35449_at,0.401832152
35450_s_at,-0.199704722
35451_s_at,0.077939922
35452_at,0.171650056
35453_at,0.036364488
35454_at,0.117825679
35455_i_at,0.189488767
35456_r_at,0.261402827
35457_at,0.113539628
35458_r_at,-0.034488351
35459_at,-0.004867642
35460_at,-0.046589393
35461_at,0.02412742
35462_at,0.039774941
35463_at,-0.141982361
35464_at,0.083872244
35465_at,0.129116925
35466_at,-0.007054274
35467_g_at,0.171060252
35468_at,0.122761286
35469_at,0.155011817
35470_at,0.213231988
35471_g_at,0.225939257
35472_at,0.013064439
35473_at,0.018517802
35474_s_at,-0.293395543
35475_at,0.1064085
35476_at,0.141336673
35477_at,0.115977613
35478_at,0.033468159
35479_at,0.125600931
35480_at,-0.105441423
35481_at,0.339558547
35482_at,0.09867065
35483_at,0.070808383
35484_at,0.085810009
35485_at,-0.051571634
35486_at,-0.049081655
35487_at,0.050334316
35488_at,-0.246851753
35489_at,0.116636011
35490_at,0.074966511
35491_at,-0.355336216
35492_at,0.043063368
35493_at,0.075571629
35494_at,-0.011475444
35495_at,0.225341984
35496_at,0.326994884
35497_at,0.063870302
35498_at,0.252801495
35499_at,-0.054248173
